太魯閣國家公園管理處,714,南湖中南峰,N,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,NULL,3585,1,0
玉山國家公園管理處,3,排雲山莊,H,0,0,116,116,0,0,NULL,NULL,480,480,24,3,NULL,0,1,NULL,2,0
玉山國家公園管理處,219,排雲山莊專3,H,0,0,30,30,0,0,NULL,NULL,480,480,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,296,排雲山莊專3(不收費),H,0,0,24,24,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,0,2
玉山國家公園管理處,377,排雲山莊(),H,0,0,124,124,0,0,NULL,NULL,480,480,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,4,圓峰山屋/營地,H,2,1,15,15,9,9,NULL,NULL,0,0,0,0,NULL,0,1,NULL,2,0
玉山國家公園管理處,294,圓峰山屋(公務床位),H,0,0,2,2,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,306,圓峰營地(自備營帳),H,1,1,0,0,33,33,NULL,NULL,0,0,0,0,NULL,0,0,NULL,1,2
玉山國家公園管理處,221,荖濃溪營地,H,1,1,0,0,24,24,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,307,荖濃溪營地(專),H,1,1,0,0,10,10,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,0,2
玉山國家公園管理處,222,樂樂山屋,H,0,0,12,12,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,308,樂樂營地(專),H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,305,觀高登山服務站,H,1,1,0,0,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,0,2
玉山國家公園管理處,507,觀高營地,H,0,0,2,2,28,28,NULL,NULL,350,350,NULL,0,NULL,0,0,2580,1,0
玉山國家公園管理處,223,巴奈伊克營地,H,1,1,0,0,12,12,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,309,巴奈伊克營地(專),H,1,1,0,0,20,20,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,224,中央金礦山屋,H,0,0,20,20,0,0,NULL,NULL,0,0,0,0,NULL,0,0,NULL,2,0
玉山國家公園管理處,310,中央金礦營地(專),H,1,1,0,0,15,15,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,330,中央金礦山屋(公務床位),H,0,0,4,4,0,0,NULL,NULL,0,0,0,0,NULL,NULL,0,NULL,1,2
玉山國家公園管理處,225,白洋金礦山屋/營地,H,2,1,12,12,8,8,NULL,NULL,200,250,0,0,NULL,0,0,NULL,2,0
